"id","offer_id","url","date","status","response"
"66d1e3d29dc61f4e4a1a02b3","19600688","https://opiniontrue.com/tools/pts/66_f72a510e681589a.php?user_id=bilal&status=1&payout=0&TransactionID=d845fd04fc5e8f758852f6e47&IP=12:12:1:0&sid2=2&sid3=3&eventid=[EVENTID]&eventname=[EVENTNAME]","30 Aug 2024, 8:22 PM","Completed","0"
"66d56d3898535735eb1c7016","19600688","https://opiniontrue.com/tools/pts/66_f72a510e681589a.php?user_id=bilal&status=1&payout=0&TransactionID=d845fd04fc5e8f758852f6e47&IP=12:12:1:0&sid2=2&sid3=3&eventid=[EVENTID]&eventname=[EVENTNAME]","2 Sep 2024, 12:46 PM","Completed","0"
